{'news_id': 2, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 309, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 239, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 69, 'stock_id': 74, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'BUMI ARMADA', 'stock_symbol': 'ARMADA', 'company_name': 'BUMI ARMADA BERHAD'}
{'news_id': 265, 'stock_id': 893, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'RANHILL UTILITIES', 'stock_symbol': 'RANHILL', 'company_name': 'RANHILL UTILITIES BERHAD'}
{'news_id': 115, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 313, 'stock_id': 944, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'SC ESTATE BUILDER', 'stock_symbol': 'SCBUILD', 'company_name': 'SC ESTATE BUILDER BERHAD'}
{'news_id': 313, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'SCBUILD', 'stock_symbol': None, 'company_name': None}
{'news_id': 311, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 331, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 332, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 64, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 345, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 346, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 66, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 67, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 347, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 354, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 381, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 386, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 73, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 436, 'stock_id': 488, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'IHH HEALTHCARE', 'stock_symbol': 'IHH', 'company_name': 'IHH HEALTHCARE BERHAD'}
{'news_id': 387, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 478, 'stock_id': 1079, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'TENAGA NASIONAL', 'stock_symbol': 'TENAGA', 'company_name': 'TENAGA NASIONAL BHD'}
{'news_id': 1, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 534, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 350, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 35, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 157, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 52, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 440, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 72, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 434, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 94, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 200, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 81, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 86, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 139, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 90, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 91, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 237, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 208, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 183, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 196, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 530, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 380, 'stock_id': 125, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'BANK ISLAM MALAYSIA', 'stock_symbol': 'BIMB', 'company_name': 'BANK ISLAM MALAYSIA BERHAD'}
{'news_id': 537, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 294, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 128, 'stock_id': 811, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'PARKSON HOLDINGS', 'stock_symbol': 'PARKSON', 'company_name': 'PARKSON HOLDINGS BHD'}
{'news_id': 206, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 159, 'stock_id': 466, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'HUP SENG INDUSTRIES', 'stock_symbol': 'HUPSENG', 'company_name': 'HUP SENG INDUSTRIES BHD'}
{'news_id': 212, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'MYEG', 'stock_symbol': None, 'company_name': None}
{'news_id': 223, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 272, 'stock_id': 1128, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'UEM SUNRISE', 'stock_symbol': 'UEMS', 'company_name': 'UEM SUNRISE BERHAD'}
{'news_id': 272, 'stock_id': 987, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'SIME DARBY PROPERTY', 'stock_symbol': 'SIMEPROP', 'company_name': 'SIME DARBY PROPERTY BERHAD'}
{'news_id': 79, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 95, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 209, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 96, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 190, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 246, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 392, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 295, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 98, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 398, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 251, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 396, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 333, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 299, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 219, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 319, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 244, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 270, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 271, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 148, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 496, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 278, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 290, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 399, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 300, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 308, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 321, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 513, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 527, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 103, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 342, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 410, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 416, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 470, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 105, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 423, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 480, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 455, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 106, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 469, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 107, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 506, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 516, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 109, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 17, 'stock_id': 125, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'BANK ISLAM MALAYSIA', 'stock_symbol': 'BIMB', 'company_name': 'BANK ISLAM MALAYSIA BERHAD'}
{'news_id': 450, 'stock_id': 63, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'APB RESOURCES', 'stock_symbol': 'APB', 'company_name': 'APB RESOURCES BHD'}
{'news_id': 112, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 145, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 222, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 65, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 70, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 120, 'stock_id': 651, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'MALAYAN BANKING', 'stock_symbol': 'MAYBANK', 'company_name': 'MALAYAN BANKING BHD'}
{'news_id': 120, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'MAYBANK', 'stock_symbol': None, 'company_name': None}
{'news_id': 121, 'stock_id': 13, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'ADVANCECON HOLDINGS', 'stock_symbol': 'ADVCON', 'company_name': 'ADVANCECON HOLDINGS BERHAD'}
{'news_id': 119, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 146, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 126, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 127, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 74, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 215, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 132, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 224, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 135, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 243, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 155, 'stock_id': 649, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'MAXIS', 'stock_symbol': 'MAXIS', 'company_name': 'MAXIS BERHAD'}
{'news_id': 155, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'MBSB', 'stock_symbol': None, 'company_name': None}
{'news_id': 160, 'stock_id': 201, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'CIMB GROUP HOLDINGS', 'stock_symbol': 'CIMB', 'company_name': 'CIMB GROUP HOLDINGS BERHAD'}
{'news_id': 163, 'stock_id': 649, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'MAXIS', 'stock_symbol': 'MAXIS', 'company_name': 'MAXIS BERHAD'}
{'news_id': 165, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 211, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 232, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 245, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 213, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 203, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 204, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 335, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 273, 'stock_id': 373, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'G3 GLOBAL', 'stock_symbol': 'G3', 'company_name': 'G3 GLOBAL BERHAD'}
{'news_id': 339, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 286, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 302, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 305, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 526, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 355, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 358, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 366, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 384, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 385, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 405, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 413, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 425, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 445, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 468, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 477, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 474, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 488, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 511, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 525, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 113, 'stock_id': 303, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'EKOVEST', 'stock_symbol': 'EKOVEST', 'company_name': 'EKOVEST BHD'}
{'news_id': 164, 'stock_id': 1006, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'SMTRACK', 'stock_symbol': 'SMTRACK', 'company_name': 'SMTRACK BERHAD'}
{'news_id': 486, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 285, 'stock_id': 56, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'ANEKA JARINGAN HOLDINGS', 'stock_symbol': 'ANEKA', 'company_name': 'ANEKA JARINGAN HOLDINGS BERHAD'}
{'news_id': 426, 'stock_id': 749, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'NCT ALLIANCE', 'stock_symbol': 'NCT', 'company_name': 'NCT ALLIANCE BERHAD'}
{'news_id': 508, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 475, 'stock_id': 190, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'CHIN HIN GROUP PROPERTY', 'stock_symbol': 'CHGP', 'company_name': 'CHIN HIN GROUP PROPERTY BERHAD'}
{'news_id': 475, 'stock_id': 1006, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'SMTRACK', 'stock_symbol': 'SMTRACK', 'company_name': 'SMTRACK BERHAD'}
{'news_id': 475, 'stock_id': 1151, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'VERSATILE CREATIVE', 'stock_symbol': 'VERSATL', 'company_name': 'VERSATILE CREATIVE BHD'}
{'news_id': 29, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 76, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 214, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 181, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 227, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 260, 'stock_id': 1079, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'TENAGA NASIONAL', 'stock_symbol': 'TENAGA', 'company_name': 'TENAGA NASIONAL BHD'}
{'news_id': 262, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 267, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 283, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 318, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 320, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 353, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 372, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 402, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 403, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 382, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 442, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 498, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 515, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 344, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 100, 'stock_id': 651, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'MALAYAN BANKING', 'stock_symbol': 'MAYBANK', 'company_name': 'MALAYAN BANKING BHD'}
{'news_id': 100, 'stock_id': 976, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'SERBA DINAMIK HOLDINGS', 'stock_symbol': 'SERBADK', 'company_name': 'SERBA DINAMIK HOLDINGS BERHAD'}
{'news_id': 100, 'stock_id': 1200, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'YINSON HOLDINGS', 'stock_symbol': 'YINSON', 'company_name': 'YINSON HOLDINGS BHD'}
{'news_id': 100, 'stock_id': 866, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'POH KONG HOLDINGS', 'stock_symbol': 'POHKONG', 'company_name': 'POH KONG HOLDINGS BHD'}
{'news_id': 100, 'stock_id': 414, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'HAP SENG CONSOLIDATED', 'stock_symbol': 'HAPSENG', 'company_name': 'HAP SENG CONSOLIDATED BHD'}
{'news_id': 100, 'stock_id': 13, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'ADVANCECON HOLDINGS', 'stock_symbol': 'ADVCON', 'company_name': 'ADVANCECON HOLDINGS BERHAD'}
{'news_id': 100, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'MAYBANK', 'stock_symbol': None, 'company_name': None}
{'news_id': 266, 'stock_id': 893, 'exchange': 'Bursa', 'entity_type': 'COMPANY_NAME', 'entity_name': 'RANHILL UTILITIES', 'stock_symbol': 'RANHILL', 'company_name': 'RANHILL UTILITIES BERHAD'}
{'news_id': 383, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
