title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Ringgit uptrend continues amid optimism on lower US inflation,https://www.klsescreener.com/v2/news/view/1261143,2024-01-11 09:49:00,2024-01-11 17:49:20,2024-01-11 09:40:32,"The continued optimism about positive US inflation numbers boosts sentiment, enabling the ringgit to open higher on Thursday.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The continued optimism about positive US inflation numbers boosts sentiment, enabling the ringgit to open higher on Thursday.</p></div>

<div class=newsTextDataWrapInner><p>At 9.01am, the ringgit appreciated to 4.6360/6410 versus the greenback from Wednesday’s close of 4.6400/6440.</p></div>

<div class=newsTextDataWrapInner><p>Bank Muamalat Malaysia Bhd chief economist Dr Mohd Afzanizam Abdul Rashid observed that the average US gasoline prices stood at US$3.69 (RM17.15) per gallon in December 2023.</p></div><div class=inPageAd id=",,,https://assets.theedgemarkets.com/ringgit-357492_20240111093712_bloomberg.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bumi Armada's Sterling 5 FPSO expected to secure final acceptance in near term,https://www.klsescreener.com/v2/news/view/1261147,2024-01-11 09:55:24,2024-01-11 09:55:24,2024-01-11 09:36:00,"KUALA LUMPUR: Bumi Armada Bhd's 30%-owned Armada Sterling floating production, storage and offloading (FPSO) is anticipated to secure final acceptance from the client by end-1QFY24, despite having achieved first oil later than initially guided, said Kenanga Research.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Bumi Armada Sterling 5. Photo courtesy of Oil &amp; Gas World</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: <a href=""/business/marketwatch/stocks/?qcounter=ARMADA"" target=""_blank"">Bumi Armada Bhd</a><a href=""http://charts.thestar.com.my/?s=ARMADA"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a>'s 30%-owned Armada Sterling floating production, storage and offloading (FPSO) is anticipated to secure final acceptance from the client by end-1QFY24",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485091.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485091.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Bursa Malaysia opens marginally higher after snapping 5-day winning streak,https://www.klsescreener.com/v2/news/view/1261139,2024-01-11 09:40:19,2024-01-11 09:40:19,2024-01-11 09:35:50,"KUALA LUMPUR: Bursa Malaysia opened marginally higher in early trade on Thursday, after snapping a 5-day winning streak on Wednesday as traders await fresh inflation data out of the US.At 9am, the benchmark FBM KLCI was up 0.29 points to 1,487.15 ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bursa Malaysia opened marginally higher in early trade on Thursday, after snapping a 5-day winning streak on Wednesday as traders await fresh inflation data out of the US.</p><p>At 9am, the benchmark FBM KLCI was up 0.29 points to 1,487.15 stocks bounced back slightly from the previous day&#039;s sell-off. </p><p>On the broader market, gainers outpaced losers 189 to 145, while 291 counters were unchanged, 1,593 untraded and 29 suspended.</p><p>Turnover amounted to 293.88 million units worth RM113.12 million.</p><p>Rakut",Corporate,,https://assets.nst.com.my/images/articles/op11_NSTfield_image_listing_featured_v2.var_1704936947.jpg,https://assets.nst.com.my/images/articles/bursa-fons_1704936941.jpg,79,NST,https://www.nst.com.my/business/corporate
Bursa rebounds tracking Wall Street's rally,https://www.klsescreener.com/v2/news/view/1261141,2024-01-11 09:48:59,2024-01-11 18:00:40,2024-01-11 09:34:45,"Bursa Malaysia rebounded from Wednesday's losses to open higher on Thursday, tracking the rally on Wall Street amid a muted trading session as traders are waiting for fresh inflation data.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Bursa Malaysia rebounded from Wednesday's losses to open higher on Thursday, tracking the rally on Wall Street amid a muted trading session as traders are waiting for fresh inflation data.</p></div>

<div class=newsTextDataWrapInner><p>At 9.08am, the FTSE Bursa Malaysia KLCI (FBM KLCI) rose 4.31 points to 1,491.17 from Wednesday's close of 1,486.86.</p></div>

<div class=newsTextDataWrapInner><p>The FBM KLCI opened 0.29 of-a-point better at 1,487.15.</p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=newsTextDat",,,https://assets.theedgemarkets.com/opening-market-up_20240111093326_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Chin Hin Group to start new project in Penang, acquires land for RM40mil",https://www.klsescreener.com/v2/news/view/1261127,2024-01-11 09:31:11,2024-01-11 09:31:11,2024-01-11 09:26:48,KUALA LUMPUR: Chin Hin Group Property Bhd (CHGP) intends to start a new real estate development in Penang.   An agreement has been signed by its wholly-owned subsidiary Chin Hin Property (Penang) Sdn Bhd and Ivory Gleneary Sdn Bhd for the ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Chin Hin Group Property Bhd (CHGP) intends to start a new real estate development in Penang.</p><p>   An agreement has been signed by its wholly-owned subsidiary Chin Hin Property (Penang) Sdn Bhd and Ivory Gleneary Sdn Bhd for the purchase of a freehold land parcel for RM40 million. </p><p>  The company told the stock exchange yesterday that it acquired a 0.49-hectare (ha) plot of land, which forms part of a 4.922-hectare parcel of land held under a master title.</p><p>  The purchase price is anticipated to be paid for",Property,,https://assets.nst.com.my/images/articles/CHIN099_NSTfield_image_listing_featured_v2.var_1704936406.jpg,https://assets.nst.com.my/images/articles/cxhingin_1704936400.jpg,87,NST,https://www.nst.com.my/property
Genting Malaysia to inject US$100m into Empire Resorts,https://www.klsescreener.com/v2/news/view/1261137,2024-01-11 09:40:18,2024-01-11 09:40:18,2024-01-11 09:25:53,"KUALA LUMPUR: Genting Malaysia Bhd (GENM) plans to inject up to US$100 million (RM456m) into Empire Resorts Inc (Empire) via its subsidiary, Genting ER II LLC (GERL).In its filing with Bursa Malaysia, the company said the proposed injection ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Genting Malaysia Bhd (GENM) plans to inject up to US$100 million (RM456m) into Empire Resorts Inc (Empire) via its subsidiary, Genting ER II LLC (GERL).</p><p>In its filing with Bursa Malaysia, the company said the proposed injection involves subscribing to US$100 million worth of Series M Preferred Stock of Empire by Genting Malaysia&#039;s subsidiary.</p><p>""The proceeds from the Series M subscription will be utilised by Empire for working capital purposes and to fully repay an existing bank facility of approximately ",Corporate,,https://assets.nst.com.my/images/articles/gm11_NSTfield_image_listing_featured_v2.var_1704936350.jpg,https://assets.nst.com.my/images/articles/genting_1704936343.jpg,79,NST,https://www.nst.com.my/business/corporate
"Malaysia's GDP could grow 4.8% or even reach 5% in 2024, says think tank",https://www.klsescreener.com/v2/news/view/1261129,2024-01-11 09:34:15,2024-01-11 17:49:17,2024-01-11 09:23:23,"The Malaysian economy would find its way up and probably outperform expectations and 2024 gross domestic product (GDP) could grow by 4.8% or even reach 5.0%, according to think tank KSI Strategic Institute for Asia Pacific.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The Malaysian economy would find its way up and probably outperform expectations and 2024 gross domestic product (GDP) could grow by 4.8% or even reach 5.0%, according to think tank KSI Strategic Institute for Asia Pacific.</p></div>

<div class=newsTextDataWrapInner><p>In a regional report on Thursday, KSI economic adviser Dr Anthony Dass said rising real incomes would be one key driver.</p></div>

<div class=newsTextDataWrapInner><p>He said cooling inflation to settle at 2.6% in 2024 would improve households’ wallets.</p></div><d",,,https://assets.theedgemarkets.com/20180925_PLA_KUALA-LUMPUR_SKYLINE-13_LYY_TEP_20240111091836_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bursa could extend decline ahead of US inflation report,https://www.klsescreener.com/v2/news/view/1261125,2024-01-11 09:22:27,2024-01-11 09:22:27,2024-01-11 09:10:00,"KUALA LUMPUR: Investors on Bursa Malaysia may continue to take profit following the recent run-up in share prices, and ahead of US inflation data that will help determine the next step in the Federal Reserve's rate policy.","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Investors on Bursa Malaysia may continue to take profit following the recent run-up in share prices, and ahead of US inflation data that will help determine the next step in the Federal Reserve's rate policy.</p><p>""After the recent rally towards 1,500, investors have started to take profit and we expect the pullback to extend until the index finds its support level. </p><p>""Likewise, the lower liners may also brace for further weakness ahead after enjoying a decent ",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485070.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485070.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Corporate Governance Challenges for 2024,https://www.klsescreener.com/v2/news/view/1261121,2024-01-11 08:50:33,2024-01-11 08:50:33,2024-01-11 08:47:29,"Corporate governance is an evolving landscape, influenced by economic, technological, and societal changes. As we approach 2024, several challenges are likely to shape the corporate governance landscape.1. Digital Transformation and Cybersecurity:The accelerated pace of digital transformation poses challenges for corporate ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>Corporate governance is an evolving landscape, influenced by economic, technological, and societal changes. As we approach 2024, several challenges are likely to shape the corporate governance landscape.</p><p>1. Digital Transformation and Cybersecurity:</p><p>The accelerated pace of digital transformation poses challenges for corporate governance. With increased reliance on technology, boards must ensure robust cybersecurity measures to protect sensitive data. Cyber threats and breaches can have severe consequences, impacting shareh",Feature,,https://assets.nst.com.my/images/articles/siji10_NSTfield_image_listing_featured_v2.var_1704934046.jpg,https://assets.nst.com.my/images/articles/cor_1704934039.jpg,85,NST,https://www.nst.com.my/business/insight
Fed&#039;s Williams says more work needed to bring inflation back to target,https://www.klsescreener.com/v2/news/view/1261119,2024-01-11 08:40:41,2024-01-11 08:40:41,2024-01-11 08:34:21,NEW YORK: Federal Reserve Bank of New York President John Williams said Wednesday that it&#039;s still too soon to call for rate cuts as the central bank still has some distance to go on getting inflation back to its 2% ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>NEW YORK: Federal Reserve Bank of New York President John Williams said Wednesday that it&#039;s still too soon to call for rate cuts as the central bank still has some distance to go on getting inflation back to its 2% target.</p><p>The policy maker also said that banking sector liquidity levels do not signal any near-term need for the Fed to stop the contraction of its balance sheet, a process which has complemented rate hikes aimed at bringing inflation back to 2%.</p><p>""We have seen meaningful progress on restoring balance to th",Economy,,https://assets.nst.com.my/images/articles/fed11_NSTfield_image_listing_featured_v2.var_1704933258.jpg,https://assets.nst.com.my/images/articles/fed_1704933252.jpg,81,NST,https://www.nst.com.my/business/economy
Stocks rise ahead of US inflation data; SEC approves bitcoin ETFs,https://www.klsescreener.com/v2/news/view/1261117,2024-01-11 08:40:29,2024-01-11 08:40:29,2024-01-11 08:30:20,NEW YORK: Global stock indexes rose and U.S. 10-year Treasury yields edged up on Wednesday as investors looked ahead to a U.S. consumer price report for possible clues on when the Federal Reserve could begin cutting interest rates....,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>NEW YORK: Global stock indexes rose and U.S. 10-year Treasury yields edged up on Wednesday as investors looked ahead to a U.S. consumer price report for possible clues on when the Federal Reserve could begin cutting interest rates.</p><p>Late in the day, the U.S. Securities and Exchange Commission approved the first U.S-listed exchange traded funds (ETFs) to track bitcoin. Bitcoin has gained sharply in recent months on the expectation ETFs for the asset would be approved.</p><p>Investors are gearing up for the December consumer price",Corporate,,https://assets.nst.com.my/images/articles/sto11_NSTfield_image_listing_featured_v2.var_1704933017.jpg,https://assets.nst.com.my/images/articles/11JanBT7SEC_1704933007.jpg,79,NST,https://www.nst.com.my/business/corporate
"Trading ideas: SunCon, Ivory, LSH, GenM, Nestcon, Hextar Capital, Public Bank, LHI and Rapid Synergy",https://www.klsescreener.com/v2/news/view/1261113,2024-01-11 08:33:27,2024-01-11 08:33:27,2024-01-11 08:27:00,"KUALA LUMPUR: Companies with recent announcements include SunCon, Ivory, LSH, GenM, Nestcon, Hextar Capital, Public Bank, LHI and Rapid Synergy, said Apex Securities Research","<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Companies with recent announcements include SunCon, Ivory, LSH, GenM, Nestcon, Hextar Capital, Public Bank, LHI and Rapid Synergy, said Apex Securities Research.</p><p><a href=""/business/marketwatch/stocks/?qcounter=SUNCON"" target=""_blank"">Sunway Construction Group Bhd</a><a href=""http://charts.thestar.com.my/?s=SUNCON"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> (SunCon) and the National Highway Authority of India",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485043.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485043.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Inflation Rate at 1.5 per cent: Good News for Malaysia?,https://www.klsescreener.com/v2/news/view/1261111,2024-01-11 08:31:12,2024-01-11 08:31:12,2024-01-11 08:26:42,"The inflation rate for November stands at 1.5 per cent, marking the lowest point compared to the same period last year, which recorded 4.0 per cent inflation in November 2022, following a continuous declining trend since August 2022.Overall for 2023, inflation is expected to ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>The inflation rate for November stands at 1.5 per cent, marking the lowest point compared to the same period last year, which recorded 4.0 per cent inflation in November 2022, following a continuous declining trend since August 2022.</p><p>Overall for 2023, inflation is expected to range between 2.5 per cent and 3.0 per cent.</p><p>Is a low or high inflation rate an absolute indicator of an economy in a good or bad state?</p><p>Many are confused.</p><p>The inflation rate serves as a crucial economic indicator providing vital informat",Feature,,https://assets.nst.com.my/images/articles/samir10_NSTfield_image_listing_featured_v2.var_1704932799.jpg,https://assets.nst.com.my/images/articles/HQ20231213EZ9876_1704932793.jpg,85,NST,https://www.nst.com.my/business/insight
"Buying interest for QL Resources may have returned, says Rakuten Trade",https://www.klsescreener.com/v2/news/view/1261115,2024-01-11 08:35:44,2024-01-11 17:45:31,2024-01-11 08:24:32,Rakuten Trade said buying interest for QL Resources Bhd may have returned after breaking out from the three-week rectangular pattern two sessions ago.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Rakuten Trade said buying interest for QL Resources Bhd may have returned after breaking out from the three-week rectangular pattern two sessions ago.</p></div>

<div class=newsTextDataWrapInner><p>In a technical view note on Thursday, the research house said that in view of the three consecutive white candles coupled with the stocks pushing further away from all the EMAs (exponential moving averages), the upward momentum may be more prevalent now.</p></div>

<div class=newsTextDataWrapInner><p>“We expect the rising momentum is set",Edge,,,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
SEC account hack renews spotlight on X&#039;s security concerns,https://www.klsescreener.com/v2/news/view/1261109,2024-01-11 08:30:19,2024-01-11 08:30:19,2024-01-11 08:23:50,SAN FRANCISCO/WASHINGTON: The hack of the U.S. Securities and Exchange Commission&#039;s official account on X on Tuesday renewed concerns about the social media platform&#039;s security since its takeover by billionaire Elon Musk in 2022.The hackers posted ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>SAN FRANCISCO/WASHINGTON: The hack of the U.S. Securities and Exchange Commission&#039;s official account on X on Tuesday renewed concerns about the social media platform&#039;s security since its takeover by billionaire Elon Musk in 2022.</p><p>The hackers posted false news about a widely anticipated announcement the SEC was expected to make about bitcoin, leading the cryptocurrency&#039;s price to spike and alarming observers. The false post on @SECGov said the securities regulator had approved exchange-traded funds to hold bitcoin",Corporate,,https://assets.nst.com.my/images/articles/x10_NSTfield_image_listing_featured_v2.var_1704932628.jpg,https://assets.nst.com.my/images/articles/z2810twitter02_1704932621.jpg,79,NST,https://www.nst.com.my/business/corporate
"""Weak consumer sentiment is to prevail in 2024 as consumer prioritise essential spending""",https://www.klsescreener.com/v2/news/view/1261105,2024-01-11 08:20:24,2024-01-11 08:20:24,2024-01-11 08:14:30,KUALA LUMPUR: Weak consumer sentiment is expected to prevail throughout 2024 as consumers are forced to prioritise essential spending over discretionary ones.Maybank Investment Bank Bhd (Maybank IB)  said elevated stapled food and beverage (F&amp;B) costs and rising household ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Weak consumer sentiment is expected to prevail throughout 2024 as consumers are forced to prioritise essential spending over discretionary ones.</p><p>Maybank Investment Bank Bhd (Maybank IB)  said elevated stapled food and beverage (F&amp;B) costs and rising household expenditure will slow down consumer spending. </p><p>The implementation of new taxes this year will also exacerbate adverse impacts to consumption habits.</p><p>""The cumulative effect from an increase in sales and service tax to 8.0 per cent (from 6.0 per",Corporate,,https://assets.nst.com.my/images/articles/con10_NSTfield_image_listing_featured_v2.var_1704932067.jpg,https://assets.nst.com.my/images/articles/cafe301223_1704932061.jpg,79,NST,https://www.nst.com.my/business/corporate
Analyst: A high-speed rail connecting KL-Bangkok more feasible than KL-Singapore  ,https://www.klsescreener.com/v2/news/view/1261103,2024-01-11 08:20:23,2024-01-11 08:20:23,2024-01-11 08:11:22,"KUALA LUMPUR: A northern line for the high-speed rail (HSR) connecting Kuala Lumpur to Bangkok, via Padang Besar, is more ""interesting"" and feasible than one to Singapore, according to a transport analyst.The potential KL-Bangkok line will likely have more ...","<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: A northern line for the high-speed rail (HSR) connecting Kuala Lumpur to Bangkok, via Padang Besar, is more ""interesting"" and feasible than one to Singapore, according to a transport analyst.</p><p>The potential KL-Bangkok line will likely have more positive ripple effects on Malaysia&#039;s economy while reducing the country&#039;s dependence on Singapore in freight distribution, he added.</p><p>The transport analyst, Dr Rosli Azad Khan, told Business Times that the KL-Padang Besar line is a more interesting proposal v",Corporate,,https://assets.nst.com.my/images/articles/siyar10_NSTfield_image_listing_featured_v2.var_1704932103.jpg,https://assets.nst.com.my/images/articles/hsr_1704931873.jpg,79,NST,https://www.nst.com.my/business/corporate
"Eco World International in midst of a rebound, says RHB Retail Research",https://www.klsescreener.com/v2/news/view/1261101,2024-01-11 08:18:35,2024-01-11 17:45:28,2024-01-11 08:05:17,RHB Retail Research said Eco World International Bhd is in the midst of a rebound following a recent correction as it rebounded above the 21-day simple moving average line while breaching above the 31.5 sen immediate resistance level on higher trading volume.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): RHB Retail Research said Eco World International Bhd is in the midst of a rebound following a recent correction as it rebounded above the 21-day simple moving average line while breaching above the 31.5 sen immediate resistance level on higher trading volume.</p></div>

<div class=newsTextDataWrapInner><p>In a trading stocks note on Thursday, the research house said that if the breakout is sustained, the uptrend rebound will likely lead to the stock climbing towards the immediate resistance of 33.5 sen, then 37.5 sen.</p></div>

<d",Edge,,,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Jaya Tiasa expected to propel higher, says RHB Retail Research",https://www.klsescreener.com/v2/news/view/1261099,2024-01-11 08:18:34,2024-01-11 17:34:36,2024-01-11 08:04:28,RHB Retail Research said Jaya Tiasa Holdings Bhd is expected to propel higher after it climbed above the immediate resistance of 96 sen on strong trading volume and above the rising 21-day simple moving average (SMA) line.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): RHB Retail Research said Jaya Tiasa Holdings Bhd is expected to propel higher after it climbed above the immediate resistance of 96 sen on strong trading volume and above the rising 21-day simple moving average line.</p></div>

<div class=newsTextDataWrapInner><p>In a trading stocks note on Thursday, the research house said that if it remains above that level, the positive momentum may take the price towards the RM1 mark, before pushing further towards the next resistance point of RM1.10.</p></div>

<div class=newsTextDataWrapInner",Edge,,,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Oil prices fall 1% after surprise US storage build,https://www.klsescreener.com/v2/news/view/1261095,2024-01-11 07:55:24,2024-01-11 07:55:24,2024-01-11 07:47:00,Oil prices fell nearly a dollar a barrel on Wednesday after a surprise jump in US crude stockpiles raised worries about demand in the largest oil market.,"<div class=""inline-img""><div class=""story-image""><p class=""caption"">US West Texas Intermediate crude futures fell 87 cents, or 1.2%, to US$71.37 a barrel. Global benchmark Brent crude oil futures settled 79 cents, or 1%, to US$76.80 a barrel.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: Oil prices fell nearly a dollar a barrel on Wednesday after a surprise jump in US crude stockpiles raised worries about demand in the largest oil market.</p><p>US West Texas Intermediate crude futures fell 87 cents, or 1.2%, to US$71.37 a barrel. Global benchmark Brent crude oi",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485016.jpeg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485016.jpeg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"US megacaps rally capped by inflation data, earnings",https://www.klsescreener.com/v2/news/view/1261093,2024-01-11 07:55:22,2024-01-11 07:55:22,2024-01-11 07:40:00,"US stocks closed higher on Wednesday as megacaps rallied, but gains were limited ahead of inflation reports and major bank earnings later in the week.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">The Dow rose 170.57 points, or 0.45%, to 37,695.73. The S&amp;P 500 gained 26.95 points, or 0.57 %, at 4,783.45 and the Nasdaq advanced 111.94 points, or 0.75 %, to 14,969.65.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>NEW YORK: US stocks closed higher on Wednesday as megacaps rallied, but gains were limited ahead of inflation reports and major bank earnings later in the week.</p><p>Microsoft, Meta Platforms and Nvidia were the biggest boosts to the S&amp;P 500 index, as the benchmark 10-year Treasury",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485010.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485010.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
"Malaysia-China connectivity to be optimised via enhanced direct, transit and chartered flights",https://www.klsescreener.com/v2/news/view/1260975,2024-01-11 01:02:00,2024-01-11 17:34:33,2024-01-11 00:53:31,The government is aiming to optimise flight connectivity between Malaysia and China through enhanced direct and transit flights as well as chartered flights to promote exchanges and deepen interaction between Muslim communities in both countries.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The government is aiming to optimise flight connectivity between Malaysia and China through enhanced direct and transit flights as well as chartered flights to promote exchanges and deepen interaction between Muslim communities in both countries.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p>Tourism, Arts and Culture Minister Datuk Seri Tiong King Sing said following negotiations with a number of airlines, the ministry is expected to launch a round-trip flight from Xi'an to Kuala Lumpur in March, and a chartered flight from Ur",Edge,,https://assets.theedgemarkets.com/Tiong King Sing-direct flgiths-China_20240111004927_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Number of flood victims in Johor drop, slight increase in Pahang — Nadma",https://www.klsescreener.com/v2/news/view/1260967,2024-01-11 00:49:23,2024-01-11 17:19:13,2024-01-11 00:44:46,"The number of flood victims in Johor dropped significantly but Pahang registered a slight increase on Wednesday night, as 8,586 flood victims remained at 76 temporary flood relief centres (PPS) compared with 9,215 recorded in the afternoon.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The number of flood victims in Johor dropped significantly but Pahang registered a slight increase on Wednesday night, as 8,586 flood victims remained at 76 temporary flood relief centres (PPS) compared with 9,215 recorded in the afternoon.</p></div>

<div class=newsTextDataWrapInner><p>According to the National Disaster Management Agency (Nadma), in Johor a total of 7,025 flood victims are housed at 53 PPS in six districts, namely Kota Tinggi (26 PPS with 3,994 evacuees), 12 PPS in Johor Bahru (1,703 evacuees), nine PPS in Kluang (1",Edge,,https://assets.theedgemarkets.com/Kota tinggi clock tower_20240111003931_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Ministry ready to collaborate with PNB for Merdeka Stadium reopening — Fahmi,https://www.klsescreener.com/v2/news/view/1260965,2024-01-11 00:49:22,2024-01-11 17:04:28,2024-01-11 00:31:27,The Communications Ministry is ready to collaborate with Permodalan Nasional Bhd (PNB) for the reopening ceremony of Merdeka Stadium in the second quarter of this year.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The Communications Ministry is ready to collaborate with Permodalan Nasional Bhd (PNB) for the reopening ceremony of Merdeka Stadium in the second quarter of this year.</p></div>

<div class=newsTextDataWrapInner><p>Communications Minister Fahmi Fadzil said this is because the ministry can provide archival material related to the stadium, which was first built in 1956.</p></div>

<div class=newsTextDataWrapInner><p>“We haven't had any discussions [on this matter] yet, but if needed, we are ready to assist, including providing mater",Edge,,https://assets.theedgemarkets.com/Communications Minister Fahmi Fadzil-Stadium_20240111002442_bernama.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Ivory Properties, Leader Steel, Genting Malaysia, Nestcon, Hextar Capital, Public Bank, Leong Hup International, Rapid Synergy",https://www.klsescreener.com/v2/news/view/1260957,2024-01-11 00:16:49,2024-01-11 16:49:23,2024-01-11 00:13:28,"Here is a brief recap of some corporate announcements that made news on Wednesday: Ivory Properties Group Bhd, Leader Steel Holdings Bhd, Genting Malaysia Bhd, Nestcon Bhd, Hextar Capital Bhd, Public Bank Bhd, Leong Hup International Bhd, Rapid Synergy Bhd.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 10): Here is a brief recap of some corporate announcements that made news on Wednesday: Ivory Properties Group Bhd, Leader Steel Holdings Bhd, Genting Malaysia Bhd, Nestcon Bhd, Hextar Capital Bhd, Public Bank Bhd, Leong Hup International Bhd, Rapid Synergy Bhd.&nbsp;</p></div>

<div class=newsTextDataWrapInner><p><strong>Ivory Properties Group Bhd</strong> signed an agreement on Wednesday to proceed with its disposal of a 1.22-acre (0.49-hectare) freehold land in George Town, Penang to Chin Hin Group Property Bhd for RM40 million. The pl",新闻,,https://assets.theedgemarkets.com/Companies-in-the-news_20240111000401_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Realising global clean energy potential,https://www.klsescreener.com/v2/news/view/1260955,2024-01-11 00:16:48,2024-01-11 16:34:32,2024-01-11 00:00:33,"The year 2023 was not an easy one for businesses. With interest rate hikes up to 3% while inflation remained above its long-term average since the pandemic, businesses had to fight against currency fluctuation and gain a competitive advantage in the market to survive.","<div class=""sunview-box mx-auto""><img alt="""" class=""sunview-logo"" src=""https://myassets.theedgemalaysia.com/pics/2023/sunview-bc251223-logo-tem.jpg"" /></div>

<div class=""ceonothumb pb-5 imgw-800 mx-auto d-block""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pics/2023/Sunview_BC25122023_img3v2_tem.jpg""><img alt="""" src=""//myassets.theedgemalaysia.com/pics/2023/Sunview_BC25122023_img3v2_tem.jpg"" /></a></div>

<div class=newsTextDataWrapInner><p>The year 2023 was not an easy one for businesses. With interest rate hikes up to 3% while inflation remai",Edge,,https://assets.theedgemarkets.com/Sunview_BC25122023_thumbv4_tem.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Data sovereignty is paramount,https://www.klsescreener.com/v2/news/view/1261425,2024-01-11 17:33:44,2024-01-11 17:33:44,2024-01-11 00:00:00,"AS the national connectivity and digital infrastructure provider, Telekom Malaysia Bhd plays a crucial role in the rollout of the National Digital Identity (IDN) initiative.","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Amar Huzaimi is the Group CEO of Telekom Malaysia Bhd.</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>AS the national connectivity and digital infrastructure provider, <a href=""/business/marketwatch/stocks/?qcounter=TM"" target=""_blank"">Telekom Malaysia Bhd</a><a href=""http://charts.thestar.com.my/?s=TM"" target=""_blank""><img class=""go-chart"" src=""https://cdn.thestar.com.my/Themes/img/chart.png""></a> (TM) plays a crucial role in the rollout of the National Digital Identity (IDN) initiative.</p><p>Implementi",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485651.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2485651.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
